codigo_apa,descricao,data_inici,latitude,longitude,morada,codigo_pos,localidade,geometry
ELE00292,REE CML - Regimento de Sapadores Bombeiros (Interno),2021-05-22,38.709955,-9.153545,Avenida Dom Carlos I R/C,1249-071,LISBOA,POINT (-9.153545000000008 38.70995499999998)
ELE00293,REE CML - UIT Norte (Interno),2021-05-22,38.765234,-9.15361,"R. Manuel Marques, 6H - Edif. Odense",1750-171,LISBOA,POINT (-9.153610000000015 38.76523400000002)
ELE00294,REE CML - UIT Ocidental (Interno),2021-05-22,38.74954,-9.150361,"Campo Grande, 25",1749-099,LISBOA,POINT (-9.150360999999975 38.749540000000025)
ELE00295,REE CML - UIT Oriental (Interno),2021-05-22,38.74954,-9.150361,"Campo Grande, 25",1749-099,LISBOA,POINT (-9.150360999999975 38.749540000000025)
ELE00296,REE CML - Calhariz (Interno),2021-05-22,38.745847,-9.189044,Rua Antonio Saude,1500-048,LISBOA,POINT (-9.189044000000024 38.745847000000026)
ELE00297,REE CML - DHU - Parque de Apoio à Recolha da Av. João Paulo II (ex-Chelas),2021-05-22,38.748013,-9.111011,Av. João Paulo II,1950-155,LISBOA,POINT (-9.111011000000019 38.748013000000014)
ELE00298,REE CML - DMHU - Complexo dos Olivais 2 (Interno),2021-05-22,38.74954,-9.150361,"Campo Grande, 25",1749-099,LISBOA,POINT (-9.150360999999975 38.749540000000025)
ELE00299,REE CML - DHU - Parque de Apoio à Recolha da Boavista (ex-D. Luis),2021-05-22,38.707656,-9.148168,"Rua D. Luis I, nº 10",1200-151,LISBOA,POINT (-9.148167999999998 38.707655999999986)
ELE00300,REE CML - Edifico Campo Grande (Interno),2021-05-22,38.749529,-9.150414,"Edifico Central - Campo Grande, 25",1749-099,LISBOA,POINT (-9.150414000000012 38.749528999999995)
ELE00301,REE CML - Garridas (Interno),2021-05-22,38.748863,-9.203082,Alameda Padre Álvaro Proença,1500-475,LISBOA,POINT (-9.203081999999995 38.74886299999997)
ELE00302,REE CML - General Roçadas (Interno),2021-05-22,38.727884,-9.12793,Av. Eduardo Galhardo,1170-105,LISBOA,POINT (-9.127929999999992 38.72788400000002)
ELE00303,REE CML - DHU - Parque de Apoio à Recolha da Av. Infante D. Henrique,2021-05-22,38.770639,-9.105004,"Av. Infante Dom Henrique, lote 1",1100-278,LISBOA,POINT (-9.105004000000008 38.77063900000002)
ELE00304,REE CML - DHU - Parque de Apoio à Recolha do Monsanto,2021-05-22,38.724041,-9.184077,Estrada da Pimenteira,1300-459,LISBOA,POINT (-9.184077000000002 38.724041)
ELE00305,REE CML - Murtas (Interno),2021-05-22,38.757609,-9.149245,Rua das Murtas,1700-309,LISBOA,POINT (-9.149245000000008 38.757609)
ELE00306,REE CML - DHU - Posto de Limpeza de Olivais Sul (Interno),2021-05-22,38.762973,-9.109377,Av. Cidade de Luanda,1800-099,LISBOA,POINT (-9.109376999999995 38.76297299999999)
ELE00307,REE CML - DHU - Parque de Apoio à Recolha da R. Filipe da Mata (ex-Rêgo),2021-05-22,38.741364,-9.158572,R. Mário Castelhano (Rua Filipe da Mata),1600-167,LISBOA,POINT (-9.158571999999992 38.741363999999976)
ELE00308,REE CML - Serafina (Interno),2021-05-22,38.73438,-9.171229,R. Miguel Angelo de Blasco,1070-181,LISBOA,POINT (-9.171228999999983 38.73437999999999)
ELE00309,REE CML - Telheiras (Interno),2021-05-22,38.758698,-9.17065,Rua Carvalhão Duarte - Escola Alemã,1600-891,LISBOA,POINT (-9.170650000000023 38.75869799999998)
ELE00310,REE CML - DHU - Parque de Apoio à Recolha do Vale do Forno,2021-05-22,38.763209,-9.196881,Estrada Militar,1600-519,LISBOA,POINT (-9.196881000000019 38.76320900000002)
ELE00423,REE Rolear - Benfica,2021-05-22,38.755185,-9.202857,"Rua Jorge Barrradas, 45A",1500-369,LISBOA,POINT (-9.202856999999995 38.75518499999998)
ELE00330,REE Casa das Lâmpadas - Lisboa,2021-05-22,38.749086,-9.132575,"Avenida Estados Unidos da América, 10, Lisboa",1700-175,LISBOA,POINT (-9.132574999999974 38.74908599999998)
ELE00332,REE Metro de Lisboa - PMO2,2021-05-22,38.764768,-9.150913,Rua Amílcar Cabral - Calvanas,1750-018,LISBOA,POINT (-9.150913000000003 38.764768000000004)
ELE00333,REE Metro de Lisboa - PMO3,2021-05-22,38.762206,-9.19685,"Estr da Pontinha, Edf Metro(garagem subterranea)",1600-581,LISBOA,POINT (-9.196849999999984 38.76220599999999)
ELE00334,REE Metropolitano Pontinha,2021-05-22,38.761461,-9.191791,"Estrada da Pontinha, Edif. Metro",1600-584,LISBOA,POINT (-9.191791000000023 38.761461)
ELE00341,REE Robert Bosch,2021-05-22,38.769779,-9.105105,Av. Infante D Henrique,1800-220,LISBOA,POINT (-9.10510499999998 38.76977900000003)
ELE00344,REE AHP - Hotel Roma,2021-05-22,38.745728,-9.140215,"Avenida de Roma, 33",1749-074,LISBOA,POINT (-9.140215000000012 38.745727999999986)
ELE00346,REE Hotel Alif,2021-05-22,38.73486,-9.150472,"Av. Duque de Ávila, 189",1050-082,LISBOA,POINT (-9.15047199999998 38.734860000000026)
ELE00351,REE Feilo Sylvania - Rua das Vigias,2021-05-22,38.784341,-9.097917,"Rua das Vigias, nº. 2 - Piso 0 E",1990-505,LISBOA,POINT (-9.097916999999995 38.78434099999998)
ELE00354,REE Multimac - Lisboa,2021-05-22,38.7241588,-9.1341029,"Rua Palmira, nº 23",1170-286,LISBOA,POINT (-9.134102900000016 38.7241588)
ELE00357,REE Zembe - Lisboa Expresso,2021-05-22,38.766616,-9.157232,"Av. Maria Helena Vieira da Silva, nº 3",1750-179,LISBOA,POINT (-9.157232000000022 38.766616)
ELE00374,REE Whirlpool Portugal - Lisboa,2021-05-22,38.763685,-9.098467,"Av. D. Joao II, Edificio Adamastor",1990-077,LISBOA,POINT (-9.098467000000028 38.76368500000001)
ELE00401,REE Gesfuste - Pingo Doce Telheiras,2021-05-22,38.768518,-9.172871,Rua Proj. à Azinhaga dos Ulmeiros,1600-776,LISBOA,POINT (-9.172870999999986 38.76851799999997)
ELE00408,REE Gesfuste - Pingo Doce Bela Vista,2021-05-22,38.750012,-9.117744,Avenida Santo Contestável - Via Central Chelas,1900-803,LISBOA,POINT (-9.117744000000016 38.75001200000003)
ELE00414,REE JF São Domingos de Benfica,2021-05-22,38.746241,-9.187852,"Rua António Saúde, 11-13",1500-048,LISBOA,POINT (-9.18785200000002 38.746241)
ELE00431,REE Asteca,2021-05-22,38.764675,-9.119734,"Praceta B à Av. Cidade Lourenço Marques, Lote 523",1800-025,LISBOA,POINT (-9.119733999999994 38.76467500000001)
ELE00439,REE JF Arroios - Mercado de Arroios,2021-05-22,38.735251,-9.1327,Rua Ângela Pinto,1900-067,LISBOA,POINT (-9.1327 38.735251000000005)
ELE00457,REE FMC NephroCare Restelo,2021-05-22,38.710783,-9.21206,"Rua Gregório Lopes, Lote 1522-B",1400-195,LISBOA,POINT (-9.212060000000008 38.71078299999999)
ELE00465,REE FMC NephroCare SAMS,2021-05-22,38.768222,-9.114692,"Rua Cidade de Gabela n.1, 8º Piso",1849-017,LISBOA,POINT (-9.114691999999991 38.76822199999998)
ELE00466,REE FMC NephroCare Lumiar,2021-05-22,38.766065,-9.155153,Rua José da Costa Pedreira nº8,1750-130,LISBOA,POINT (-9.155152999999984 38.766065000000026)
ELE00473,"REE Ventifor – Representações , Equipamentos e Assistência Técnica",2021-05-22,38.754121,-9.114832,"Rua André Vidal de Negreiros , lote 30 , Loja IDE",1950-023,LISBOA,POINT (-9.114831999999979 38.754121)
ELE00499,REE Transtejo - Lisboa (Cais do Sodré),2021-05-22,38.705178,-9.145283,Terminal Fluvial do Cais do Sodré,1200-161,LISBOA,POINT (-9.145283000000006 38.70517799999999)
ELE00500,REE SIEMENS - CGD,2021-05-22,38.741815,-9.141089,"Ed. Sede da CGD, Av.ª João XXI, nº 63",1000-300,LISBOA,POINT (-9.141089000000022 38.741814999999974)
ELE00506,REE Altis Park Hotel,2021-05-22,38.739615,-9.124173,"Avenida Eng.º Arantes e Oliveira, 9",1900-221,LISBOA,POINT (-9.124172999999985 38.739615000000015)
ELE00531,REE TDGI - Estádio Universitário de Lisboa,2021-05-22,38.751955,-9.162548,Av. Professor Egas Moniz,1600-190,LISBOA,POINT (-9.162548000000015 38.75195500000001)
ELE00534,REE TDGI - EMSA Agência Europeia de Segurança Marítima,2021-05-22,38.705781,-9.14219,Cais do Sodré,1249-206,LISBOA,POINT (-9.142190000000028 38.705781)
ELE00565,REE AHP - Intercontinental Lisbon,2021-05-22,38.726806,-9.155441,"Rua Castilho, 149",1099-034,LISBOA,POINT (-9.155440999999996 38.72680600000001)
ELE00604,REE IEFP Picoas,2021-05-22,38.734613,-9.147004,R.  das Picoas,1050-053,LISBOA,POINT (-9.147003999999981 38.734613000000024)
ELE00621,REE IEFP Xabregas,2021-05-22,38.725727,-9.111773,"Rua de Xabregas, 52",1949-003,LISBOA,POINT (-9.111773000000028 38.725727000000006)
ELE00622,REE Instituto de Higiene e Medicina Tropical,2021-05-22,38.700191,-9.186488,"Rua da Junqueira, n.º 100",1349-008,LISBOA,POINT (-9.186487999999997 38.70019100000002)
ELE00625,REE Electro Costa,2021-05-22,38.743982,-9.177389,Estrada de Benfica 317C,1500-074,LISBOA,POINT (-9.177389000000005 38.74398200000002)
ELE00639,REE Xerox Portugal,2021-05-22,38.755208,-9.102331,Av. Infante D. Henrique,1950-421,LISBOA,POINT (-9.102330999999992 38.75520799999998)
ELE00643,REE Universidade Europeia,2021-05-22,38.759983,-9.193683,"Campus da Quinta do Bom Nome, Estr. Correia 53",1500-210,LISBOA,POINT (-9.193683000000021 38.75998299999998)
ELE00645,REE Câmara de Comércio e Indústria da Suiça em Portugal,2021-05-22,38.713844,-9.163664,TV do Jardim 17,1350-185,LISBOA,POINT (-9.163663999999983 38.713843999999995)
ELE00646,REE Silopor - Lisboa,2021-05-22,38.744173,-9.098113,"Rua Cintura Do Porto, Terminal Portuário Do Beato",1900-263,LISBOA,POINT (-9.098113000000012 38.74417299999999)
ELE00651,REE Tivoli Forum,2021-05-22,38.720236,-9.144887,"Av. da Liberdade, 180E - 2º Esq",1250-146,LISBOA,POINT (-9.144886999999983 38.720236)
ELE01109,REE ACT - Direção,2021-05-22,38.732312,-9.142112,"Av. Casal Ribeiro, 18",1000-092,LISBOA,POINT (-9.142111999999997 38.73231199999998)
ELE00652,REE DesignLamp - Lisboa,2021-05-22,38.712296,-9.136483,"Rua dos Fanqueiros, 244",1100-230,LISBOA,POINT (-9.136482999999998 38.71229599999998)
ELE00658,REE PLM - Lisboa,2021-05-22,38.727937,-9.147096,"Largo das Palmeiras, nº 9",1050-168,LISBOA,POINT (-9.147095999999976 38.727937)
ELE00660,REE AHP - Heritage Avenida Liberdade Hotel,2021-05-22,38.717602,-9.142696,Av. da Liberdade 28,1250-145,LISBOA,POINT (-9.142696 38.717602)
ELE00675,REE Nucleo Obras Manut. e Equip. da FCSH (UNL),2021-05-22,38.74051,-9.150927,"Av. De Berna, 26 C",1069-061,LISBOA,POINT (-9.150927000000024 38.74050999999997)
ELE00676,REE AHP - Hotel Marquês de Pombal,2021-05-22,38.723364,-9.148973,"Avenida da Liberdade, 243",1250-143,LISBOA,POINT (-9.148973000000012 38.723364000000004)
ELE00679,REE INE - Lisboa,2021-05-22,38.738355,-9.138097,Av. de António José de Almeida s/n,1000-044,LISBOA,POINT (-9.138097000000016 38.73835500000001)
ELE00685,REE Tetraluz - Lisboa,2021-05-22,38.73354,-9.136305,"Rua Carlos José Barreiros, 18-A",1000-088,LISBOA,POINT (-9.136304999999993 38.733540000000005)
ELE00686,REE SANA Metropolitan Hotel,2021-05-22,38.745508,-9.160027,"Rua Soeiro Pereira Gomes, Parcela 2",1600-198,LISBOA,POINT (-9.160027000000014 38.74550799999997)
ELE00691,REE PT Comunicações,2021-05-22,38.729216,-9.144789,"Rua Andrade Corvo, 6, Lisboa",1050-009,LISBOA,POINT (-9.144789000000003 38.72921600000001)
ELE00694,REE Faculdade de Ciências da Universidade de Lisboa,2021-05-22,38.7572,-9.1567,Campo Grande,1749-016,LISBOA,POINT (-9.1567 38.75720000000001)
ELE00699,REE GROUPE SEB - Urbanização Matinha,2021-05-22,38.747565,-9.097353,"Urbanização da Matinha,  R. Proj. à  Rua 3, Bloco 1,  3º B/D",1950-327,LISBOA,POINT (-9.097352999999998 38.74756500000001)
ELE00723,REE Varela de Matos e Associados,2021-05-22,38.726,-9.145953,"Rua Conde de Redondo, 64",1150-108,LISBOA,POINT (-9.14595300000002 38.726)
ELE00745,REE EDP Loja Lisboa - Laranjeiras,2021-05-22,38.750639,-9.171578,"R. Abranches Ferrão, n.º 10, 3G",1600-001,LISBOA,POINT (-9.171578000000011 38.75063899999998)
ELE00746,REE EDP Loja Lisboa - Marquês Pombal,2021-05-22,38.725927,-9.148445,"R. Camilo Castelo Branco, 32",1050-045,LISBOA,POINT (-9.148444999999981 38.72592700000001)
ELE00747,REE EDP Loja Lisboa - Marvila,2021-05-22,38.749585,-9.117837,Av. Santo Condestável,1950-392,LISBOA,POINT (-9.117837000000009 38.749585000000025)
ELE00796,REE Broadway Malyan,2021-05-22,38.714376,-9.140721,"Estação do Rossio, Largo Duque de Cadaval, 17-1ºE",1200-160,LISBOA,POINT (-9.140720999999985 38.714376000000016)
ELE00801,REE Carbonell Figueras,2021-05-22,38.763698,-9.104191,"Avenida Infante Dom Henrique 333H Edificio, Piso 2",1800-282,LISBOA,POINT (-9.104191000000014 38.76369799999998)
ELE00803,REE Vieira de Almeida & Associados,2021-05-22,38.707804,-9.151056,"Rua Dom Luís I, 28",1200-151,LISBOA,POINT (-9.151055999999983 38.70780400000001)
ELE00808,REE Queirolux - Lisboa,2021-05-22,38.76869,-9.172095,"Rua César de Oliveira, nº 22  loja D",1600-427,LISBOA,POINT (-9.172095000000013 38.76868999999999)
ELE00809,REE Hospital Cruz Vermelha - Benfica,2021-05-22,38.746049,-9.175186,"Rua Duarte Galvão, nº 54",1549-008,LISBOA,POINT (-9.175185999999997 38.74604900000003)
ELE00823,REE Altice - Picoas,2021-05-22,38.731176,-9.145825,"AV FONTES PEREIRA MELO, 38/40",1050-123,LISBOA,POINT (-9.145825000000002 38.731176000000005)
ELE00824,REE IAPMEI - Lisboa,2021-05-22,38.770944,-9.178476,"Estrada do Paço do Lumiar, nº 22, Edifício D",1649-038,LISBOA,POINT (-9.17847599999999 38.770943999999986)
ELE00830,REE Show Off,2021-05-22,38.711168,-9.141891,"Travessa da Trindade, 16, 4º A, Chiado",1200-469,LISBOA,POINT (-9.141890999999987 38.71116799999999)
ELE00839,REE Brandcom - Arts Business Center,2021-05-22,38.773236,-9.097689,"Av. D. João II, Lt. 1.18.01, Piso 0, Bloco B",1998-028,LISBOA,POINT (-9.097689000000003 38.773236)
ELE00840,REE Brandcom - Edifício Mar Vermelho,2021-05-22,38.770695,-9.097269,"Av. D. João II, Lt. 1.06.2.5B",1998-028,LISBOA,POINT (-9.097268999999983 38.77069499999999)
ELE00842,REE Brandcom - Torre Fernão Magalhães,2021-05-22,38.771745,-9.097931,"Av. D. João II, Lt. 1.17.02, Piso 0, Bloco B",1990-084,LISBOA,POINT (-9.097931000000017 38.77174500000001)
ELE00845,REE JF Santo António - Largo de São Mamede,2021-05-22,38.718523,-9.152154,"Largo de São Mamede, 7",1250-096,LISBOA,POINT (-9.152153999999996 38.718523000000005)
ELE00846,REE JANZ - Lisboa,2021-05-22,38.758098,-9.102978,"Avenida Infante D.Henrique, 328",1800-224,LISBOA,POINT (-9.102978000000007 38.75809800000002)
ELE00857,REE PT PRO,2021-05-22,38.745515,-9.145818,"Rua de Entrecampos, nº 28",1700-421,LISBOA,POINT (-9.14581800000002 38.74551500000001)
ELE00860,REE CT Samsung - Assistencia 35,2021-05-22,38.754417,-9.202116,"Rua Jorge Barradas, 30C",1500-178,LISBOA,POINT (-9.20211599999999 38.75441699999999)
ELE00865,REE Continente Telheiras (Segece),2021-05-22,38.764888,-9.175101,"Avenida das Nações Unidas, Telheiras",1600-528,LISBOA,POINT (-9.175100999999984 38.764887999999985)
ELE00877,REE WSP TAP,2021-05-22,38.777794,-9.128235,Campus TAP,1700-111,LISBOA,POINT (-9.128235000000018 38.77779399999997)
ELE00889,REE LMGE - Ed Europa,2021-05-22,38.737656,-9.164476,"Ed. Europa, Av. José Malhoa, nº 16",1070-159,LISBOA,POINT (-9.16447599999998 38.737656000000015)
ELE00894,REE Lightset - Lisboa,2021-05-22,38.738555,-9.12738,"Avenida Afonso Costa, 48",1900-037,LISBOA,POINT (-9.127380000000016 38.73855500000002)
ELE00897,REE Canon - Photostation,2021-05-22,38.756178,-9.142517,"Rua do Centro Cultural, 10B, Alvalade",1700-107,LISBOA,POINT (-9.142516999999998 38.75617799999998)
ELE00901,REE AHP - H10 Duque de Loulé,2021-05-22,38.726464,-9.147073,Av. Duque de Loulé 81-83,1050-088,LISBOA,POINT (-9.147072999999978 38.72646400000002)
ELE00912,REE Ricoh - Loja EDP Marquês Pombal,2021-05-22,38.725932,-9.148447,"Rua Camilo Castelo Branco, 43 (Loja da EDP)",1050-044,LISBOA,POINT (-9.148446999999976 38.725932)
ELE00919,REE Ricoh - Aguirre Newman,2021-05-22,38.725069,-9.149004,"Praça Marquês de Pombal, nº 16",1250-163,LISBOA,POINT (-9.14900399999999 38.72506900000002)
ELE00920,REE Ricoh - Hospital Curry Cabral,2021-05-22,38.741369,-9.151663,"Rua da Beneficiência, nº 8",1069-166,LISBOA,POINT (-9.151662999999985 38.74136900000002)
ELE00921,REE Ricoh - EDP Associação AREP,2021-05-22,38.72147,-9.148548,"Rua Barata Salgueiro, nº 28, 2º",1250-044,LISBOA,POINT (-9.148548000000005 38.72147000000001)
ELE00928,REE Ricoh - NOS Loja Campo Grande,2021-05-22,38.759693,-9.157886,"Rua Ator António Silva, nº 9 - Piso 3",1600-404,LISBOA,POINT (-9.157886000000019 38.75969300000003)
ELE00929,REE Ricoh - Vodafone Colombo,2021-05-22,38.75458,-9.188414,"Loja Vodafone CC Colombo, Av. Lusíada, Loja 109",1500-392,LISBOA,POINT (-9.188414000000023 38.754579999999976)
ELE00932,REE Ricoh - NOS Technology,2021-05-22,38.735307,-9.144872,"Av. República, 10",1050-191,LISBOA,POINT (-9.14487200000002 38.73530699999998)
ELE00942,REE Ricoh - Halcon Lisboa,2021-05-22,38.742098,-9.148023,"AV. JULIO DINIS, Nº2-3º ESQ.",1050-131,LISBOA,POINT (-9.148023000000023 38.742098)
ELE00947,REE Ricoh - Amplifon,2021-05-22,38.735308,-9.147522,"Av. 5 de Outubro, 51",1050-048,LISBOA,POINT (-9.14752199999998 38.735307999999975)
ELE00954,REE Ricoh - A1V2 Eng. Civil e Arquitectura,2021-05-22,38.77208,-9.096043,"Rua do Mar da China, Edifício Mar do Oriente, nº 1 - Fracção 3.1",1990-137,LISBOA,POINT (-9.096043000000009 38.77208000000002)
ELE00955,REE Ricoh - Zurich Insurance PLC,2021-05-22,38.720764,-9.149003,"Rua Barata Salgueiro, 41, Piso 1",1269-058,LISBOA,POINT (-9.149002999999993 38.720763999999974)
ELE00956,REE Ricoh - ISCTE IUL,2021-05-22,38.748838,-9.154235,"Av. das Forças Armadas, Edifício I",1649-026,LISBOA,POINT (-9.154235000000028 38.74883799999998)
ELE00958,REE Ricoh - Ergotop,2021-05-22,38.707519,-9.193489,"Rua Eduardo Bairrada, 30 C",1300-212,LISBOA,POINT (-9.193489 38.70751899999999)
ELE00959,REE Ricoh - SPSI (Unidade da Junqueira),2021-05-22,38.700218,-9.182067,"Travessa da Praia, 1",1300-470,LISBOA,POINT (-9.182067000000018 38.70021800000001)
ELE00964,REE Ricoh - Infraestruturas de Portugal,2021-05-22,38.718506,-9.118385,"Rua de Santa Apolónia, nº 57, Edifício",1100-168,LISBOA,POINT (-9.11838499999999 38.71850599999999)
ELE00965,REE Ricoh - Siemens Restelo,2021-05-22,38.706282,-9.208492,"A. Ilha da Madeira, 35, 4º AB",1400-023,LISBOA,POINT (-9.208491999999978 38.70628199999999)
ELE00969,REE Ricoh - EDP,2021-05-22,38.750621,-9.171448,"Rua Abranches Ferrão 10, 3G",1600-001,LISBOA,POINT (-9.171447999999998 38.750621000000024)
ELE00981,REE Ricoh - Hiscox,2021-05-22,38.732857,-9.14466,"Praça Duque de Saldanha, nº 1, 5º andar",1050-094,LISBOA,POINT (-9.144659999999988 38.732857000000024)
ELE00982,REE Ricoh - ZARA Portugal,2021-05-22,38.732916,-9.14552,"Av. Fontes Pereira de Melo, 49, 2º Esq",1050-120,Lisboa,POINT (-9.145519999999976 38.73291599999999)
ELE00983,REE Ricoh - Vodafone Sede,2021-05-22,38.766547,-9.097558,"Av. D. joão II, nº 36, Parque das Nações",1998-017,LISBOA,POINT (-9.097557999999992 38.766547)
ELE00986,REE Ricoh - Sede Galp (Torres de Lisboa),2021-05-22,38.756294,-9.176228,R Tomás Da Fonseca - Torre C Piso 2 Reprografia,1600-209,LISBOA,POINT (-9.17622799999998 38.756294000000025)
ELE00989,REE Ricoh - Zurich Av. República,2021-05-22,38.736687,-9.145218,"Av. da República, nº 24, Galeria Lisboa",1050-192,LISBOA,POINT (-9.145218 38.73668700000002)
ELE00990,REE Ricoh - Maloclinic,2021-05-22,38.746384,-9.163125,"Avenida dos Combatentes, 43 - 12º",1600-042,LISBOA,POINT (-9.16312499999998 38.74638399999998)
ELE00996,REE Ricoh - Universityplaces,2021-05-22,38.714246,-9.140698,"Largo Duque do Cadaval, 17, Fracção I",1200-160,LISBOA,POINT (-9.140697999999986 38.714246)
ELE00997,REE Ricoh - Pecoris,2021-05-22,38.727081,-9.157477,"Rua Sampaio Pina, nº 50 - 2º Dto",1070-250,LISBOA,POINT (-9.157476999999972 38.727081)
ELE00998,REE Ricoh - APAV,2021-05-22,38.731091,-9.137747,"Rua José Estevão, n.º 135 A, Piso 1",1150-201,LISBOA,POINT (-9.13774699999999 38.73109099999999)
ELE01007,REE Ricoh - Repsol,2021-05-22,38.737797,-9.164492,"Av.José Malhoa, 16B, 8º Andar",1099-091,LISBOA,POINT (-9.164491999999996 38.737797)
ELE01008,REE Ricoh - IBM,2021-05-22,38.772243,-9.096942,"Rua do Mar da China, Edifício Mar do Oriente, nº 3",1990-138,LISBOA,POINT (-9.096942000000013 38.772243)
ELE01014,REE Sigmaworld - Agência Europeia de Segurança Marítima,2021-05-22,38.705724,-9.142162,"Praça Europa 4, Cais do Sodré",1249-206,LISBOA,POINT (-9.142161999999985 38.705723999999975)
ELE01015,REE Lux Concept - Faculdade de Letras UL,2021-05-22,38.752737,-9.158256,Cidade Universitária - Alameda da Universidade,1600-214,LISBOA,POINT (-9.158255999999994 38.752737000000025)
ELE01016,REE Sigmaworld - FMD UL,2021-05-22,38.750349,-9.155679,Faculdade de Medicina Dentária,1649-003,LISBOA,POINT (-9.15567900000002 38.75034900000003)
